% t[ms]   command[pwmU]  encoderPos[ticks]    angle[degrees]    velocity[deg/s]    acceleration[deg/s^2]  bufferOverflow 	 iRead iToRead i 
7496.00  	 255.00	-13255 -397650.00 -30.00 30.00 	 % dT =  1000.00
7497.00  	 255.00	-13257 -397710.00 -60.00 -30.00 	 % dT =  1000.00
7498.00  	 255.00	-13259 -397770.00 -60.00 0.00 	 % dT =  1000.00
7499.00  	 255.00	-13261 -397830.00 -60.00 0.00 	 % dT =  1000.00
7500.00  	 255.00	-13262 -397860.00 -30.00 30.00 	 % dT =  1000.00
7501.00  	 255.00	-13264 -397920.00 -60.00 -30.00 	 % dT =  1000.00
7502.00  	 255.00	-13266 -397980.00 -60.00 0.00 	 % dT =  1000.00
7503.00  	 255.00	-13268 -398040.00 -60.00 0.00 	 % dT =  1000.00
7504.00  	 255.00	-13269 -398070.00 -30.00 30.00 	 % dT =  1001.00
7505.00  	 255.00	-13271 -398130.00 -60.00 -30.00 	 % dT =  999.00
7506.00  	 255.00	-13273 -398190.00 -60.00 0.00 	 % dT =  1000.00
7507.00  	 255.00	-13274 -398220.00 -30.00 30.00 	 % dT =  1000.00
7508.00  	 255.00	-13276 -398280.00 -60.00 -30.00 	 % dT =  1000.00
7509.00  	 255.00	-13278 -398340.00 -60.00 0.00 	 % dT =  1000.00
7510.00  	 255.00	-13280 -398400.00 -60.00 0.00 	 % dT =  1000.00
7511.00  	 255.00	-13281 -398430.00 -30.00 30.00 	 % dT =  1000.00
7512.00  	 255.00	-13283 -398490.00 -60.00 -30.00 	 % dT =  1000.00
7513.00  	 255.00	-13285 -398550.00 -60.00 0.00 	 % dT =  1000.00
7514.00  	 255.00	-13287 -398610.00 -60.00 0.00 	 % dT =  1000.00
7515.00  	 255.00	-13289 -398670.00 -60.00 0.00 	 % dT =  1000.00
7516.00  	 255.00	-13290 -398700.00 -30.00 30.00 	 % dT =  1000.00
7517.00  	 255.00	-13292 -398760.00 -60.00 -30.00 	 % dT =  1000.00
7518.00  	 255.00	-13294 -398820.00 -60.00 0.00 	 % dT =  1000.00
7519.00  	 255.00	-13295 -398850.00 -30.00 30.00 	 % dT =  1000.00
7520.00  	 255.00	-13297 -398910.00 -60.00 -30.00 	 % dT =  1000.00
7521.00  	 255.00	-13299 -398970.00 -60.00 0.00 	 % dT =  1000.00
7522.00  	 255.00	-13301 -399030.00 -60.00 0.00 	 % dT =  1000.00
7523.00  	 255.00	-13302 -399060.00 -30.00 30.00 	 % dT =  1000.00
7524.00  	 255.00	-13305 -399150.00 -90.00 -60.00 	 % dT =  1000.00
7525.00  	 255.00	-13306 -399180.00 -30.00 60.00 	 % dT =  1000.00
7526.00  	 255.00	-13308 -399240.00 -60.00 -30.00 	 % dT =  1000.00
7527.00  	 255.00	-13309 -399270.00 -30.00 30.00 	 % dT =  1000.00
7528.00  	 255.00	-13311 -399330.00 -60.00 -30.00 	 % dT =  1000.00
7529.00  	 255.00	-13313 -399390.00 -60.00 0.00 	 % dT =  1000.00
7530.00  	 255.00	-13314 -399420.00 -30.00 30.00 	 % dT =  1000.00
7531.00  	 255.00	-13317 -399510.00 -90.00 -60.00 	 % dT =  1000.00
7532.00  	 255.00	-13318 -399540.00 -30.00 60.00 	 % dT =  1003.00
7533.00  	 255.00	-13320 -399600.00 -60.00 -30.00 	 % dT =  999.00
7534.00  	 255.00	-13321 -399630.00 -30.00 30.00 	 % dT =  1000.00
7535.00  	 255.00	-13323 -399690.00 -60.00 -30.00 	 % dT =  998.00
7536.00  	 255.00	-13325 -399750.00 -60.00 0.00 	 % dT =  1003.00
7537.00  	 255.00	-13326 -399780.00 -30.00 30.00 	 % dT =  1000.00
7538.00  	 255.00	-13329 -399870.00 -90.00 -60.00 	 % dT =  999.00
7539.00  	 255.00	-13330 -399900.00 -30.00 60.00 	 % dT =  1001.00
7540.00  	 255.00	-13332 -399960.00 -60.00 -30.00 	 % dT =  1000.00
7541.00  	 255.00	-13334 -400020.00 -60.00 0.00 	 % dT =  1000.00
7542.00  	 255.00	-13335 -400050.00 -30.00 30.00 	 % dT =  999.00
7543.00  	 255.00	-13337 -400110.00 -60.00 -30.00 	 % dT =  1000.00
7544.00  	 255.00	-13339 -400170.00 -60.00 0.00 	 % dT =  998.00
7545.00  	 255.00	-13341 -400230.00 -60.00 0.00 	 % dT =  1001.00
7546.00  	 255.00	-13342 -400260.00 -30.00 30.00 	 % dT =  1002.00
7547.00  	 255.00	-13344 -400320.00 -60.00 -30.00 	 % dT =  997.00
7548.00  	 255.00	-13346 -400380.00 -60.00 0.00 	 % dT =  1003.00
7549.00  	 255.00	-13347 -400410.00 -30.00 30.00 	 % dT =  997.00
7550.00  	 255.00	-13349 -400470.00 -60.00 -30.00 	 % dT =  1000.00
7551.00  	 255.00	-13351 -400530.00 -60.00 0.00 	 % dT =  1000.00
7552.00  	 255.00	-13353 -400590.00 -60.00 0.00 	 % dT =  1000.00
7553.00  	 255.00	-13354 -400620.00 -30.00 30.00 	 % dT =  1000.00
7554.00  	 255.00	-13356 -400680.00 -60.00 -30.00 	 % dT =  1000.00
7555.00  	 255.00	-13358 -400740.00 -60.00 0.00 	 % dT =  1000.00
7556.00  	 255.00	-13360 -400800.00 -60.00 0.00 	 % dT =  1000.00
7557.00  	 255.00	-13362 -400860.00 -60.00 0.00 	 % dT =  1000.00
7558.00  	 255.00	-13363 -400890.00 -30.00 30.00 	 % dT =  1000.00
7559.00  	 255.00	-13365 -400950.00 -60.00 -30.00 	 % dT =  1000.00
7560.00  	 255.00	-13366 -400980.00 -30.00 30.00 	 % dT =  1000.00
7561.00  	 255.00	-13369 -401070.00 -90.00 -60.00 	 % dT =  1000.00
7562.00  	 255.00	-13370 -401100.00 -30.00 60.00 	 % dT =  1003.00
7563.00  	 255.00	-13372 -401160.00 -60.00 -30.00 	 % dT =  997.00
7564.00  	 255.00	-13374 -401220.00 -60.00 0.00 	 % dT =  1000.00
7565.00  	 255.00	-13375 -401250.00 -30.00 30.00 	 % dT =  1000.00
7566.00  	 255.00	-13377 -401310.00 -60.00 -30.00 	 % dT =  1000.00
7567.00  	 255.00	-13379 -401370.00 -60.00 0.00 	 % dT =  1000.00
7568.00  	 255.00	-13381 -401430.00 -60.00 0.00 	 % dT =  1000.00
7569.00  	 255.00	-13382 -401460.00 -30.00 30.00 	 % dT =  1000.00
7570.00  	 255.00	-13384 -401520.00 -60.00 -30.00 	 % dT =  1000.00
7571.00  	 255.00	-13386 -401580.00 -60.00 0.00 	 % dT =  1000.00
7572.00  	 255.00	-13387 -401610.00 -30.00 30.00 	 % dT =  1000.00
7573.00  	 255.00	-13389 -401670.00 -60.00 -30.00 	 % dT =  1000.00
7574.00  	 255.00	-13391 -401730.00 -60.00 0.00 	 % dT =  1000.00
7575.00  	 255.00	-13393 -401790.00 -60.00 0.00 	 % dT =  1000.00
7576.00  	 255.00	-13394 -401820.00 -30.00 30.00 	 % dT =  1000.00
7577.00  	 255.00	-13396 -401880.00 -60.00 -30.00 	 % dT =  1000.00
7578.00  	 255.00	-13398 -401940.00 -60.00 0.00 	 % dT =  1000.00
7579.00  	 255.00	-13399 -401970.00 -30.00 30.00 	 % dT =  1000.00
7580.00  	 255.00	-13401 -402030.00 -60.00 -30.00 	 % dT =  1000.00
7581.00  	 255.00	-13403 -402090.00 -60.00 0.00 	 % dT =  1000.00
7582.00  	 255.00	-13405 -402150.00 -60.00 0.00 	 % dT =  1000.00
7583.00  	 255.00	-13406 -402180.00 -30.00 30.00 	 % dT =  1000.00
7584.00  	 255.00	-13408 -402240.00 -60.00 -30.00 	 % dT =  1000.00
7585.00  	 255.00	-13410 -402300.00 -60.00 0.00 	 % dT =  1000.00
7586.00  	 255.00	-13412 -402360.00 -60.00 0.00 	 % dT =  1000.00
7587.00  	 255.00	-13413 -402390.00 -30.00 30.00 	 % dT =  1000.00
7588.00  	 255.00	-13415 -402450.00 -60.00 -30.00 	 % dT =  1000.00
7589.00  	 255.00	-13417 -402510.00 -60.00 0.00 	 % dT =  1000.00
7590.00  	 255.00	-13418 -402540.00 -30.00 30.00 	 % dT =  1000.00
7591.00  	 255.00	-13420 -402600.00 -60.00 -30.00 	 % dT =  1000.00
7592.00  	 255.00	-13422 -402660.00 -60.00 0.00 	 % dT =  1000.00
7593.00  	 255.00	-13424 -402720.00 -60.00 0.00 	 % dT =  1000.00
7594.00  	 255.00	-13425 -402750.00 -30.00 30.00 	 % dT =  1000.00
7595.00  	 255.00	-13427 -402810.00 -60.00 -30.00 	 % dT =  1000.00
7596.00  	 255.00	-13429 -402870.00 -60.00 0.00 	 % dT =  1000.00
7597.00  	 255.00	-13431 -402930.00 -60.00 0.00 	 % dT =  1000.00
7598.00  	 255.00	-13432 -402960.00 -30.00 30.00 	 % dT =  1000.00
7599.00  	 255.00	-13434 -403020.00 -60.00 -30.00 	 % dT =  1000.00
7600.00  	 255.00	-13436 -403080.00 -60.00 0.00 	 % dT =  1000.00
7601.00  	 255.00	-13438 -403140.00 -60.00 0.00 	 % dT =  1000.00
7602.00  	 255.00	-13439 -403170.00 -30.00 30.00 	 % dT =  1000.00
7603.00  	 255.00	-13441 -403230.00 -60.00 -30.00 	 % dT =  1000.00
7604.00  	 255.00	-13443 -403290.00 -60.00 0.00 	 % dT =  1000.00
7605.00  	 255.00	-13444 -403320.00 -30.00 30.00 	 % dT =  1000.00
7606.00  	 255.00	-13446 -403380.00 -60.00 -30.00 	 % dT =  1000.00
7607.00  	 255.00	-13448 -403440.00 -60.00 0.00 	 % dT =  1000.00
7608.00  	 255.00	-13450 -403500.00 -60.00 0.00 	 % dT =  1000.00
7609.00  	 255.00	-13451 -403530.00 -30.00 30.00 	 % dT =  1000.00
7610.00  	 255.00	-13453 -403590.00 -60.00 -30.00 	 % dT =  1000.00
7611.00  	 255.00	-13455 -403650.00 -60.00 0.00 	 % dT =  1000.00
7612.00  	 255.00	-13457 -403710.00 -60.00 0.00 	 % dT =  1000.00
7613.00  	 255.00	-13458 -403740.00 -30.00 30.00 	 % dT =  1000.00
7614.00  	 255.00	-13460 -403800.00 -60.00 -30.00 	 % dT =  1000.00
7615.00  	 255.00	-13462 -403860.00 -60.00 0.00 	 % dT =  1000.00
7616.00  	 255.00	-13463 -403890.00 -30.00 30.00 	 % dT =  1000.00
7617.00  	 255.00	-13465 -403950.00 -60.00 -30.00 	 % dT =  1000.00
7618.00  	 255.00	-13467 -404010.00 -60.00 0.00 	 % dT =  1000.00
7619.00  	 255.00	-13469 -404070.00 -60.00 0.00 	 % dT =  1000.00
7620.00  	 255.00	-13470 -404100.00 -30.00 30.00 	 % dT =  1000.00
7621.00  	 255.00	-13472 -404160.00 -60.00 -30.00 	 % dT =  1000.00
7622.00  	 255.00	-13474 -404220.00 -60.00 0.00 	 % dT =  1000.00
7623.00  	 255.00	-13475 -404250.00 -30.00 30.00 	 % dT =  1000.00
7624.00  	 255.00	-13477 -404310.00 -60.00 -30.00 	 % dT =  1000.00
7625.00  	 255.00	-13479 -404370.00 -60.00 0.00 	 % dT =  1003.00
7626.00  	 255.00	-13481 -404430.00 -60.00 0.00 	 % dT =  997.00
7627.00  	 255.00	-13482 -404460.00 -30.00 30.00 	 % dT =  1000.00
7628.00  	 255.00	-13484 -404520.00 -60.00 -30.00 	 % dT =  1000.00
7629.00  	 255.00	-13486 -404580.00 -60.00 0.00 	 % dT =  1003.00
7630.00  	 255.00	-13487 -404610.00 -30.00 30.00 	 % dT =  999.00
7631.00  	 255.00	-13489 -404670.00 -60.00 -30.00 	 % dT =  998.00
7632.00  	 255.00	-13491 -404730.00 -60.00 0.00 	 % dT =  1003.00
7633.00  	 255.00	-13493 -404790.00 -60.00 0.00 	 % dT =  1000.00
7634.00  	 255.00	-13494 -404820.00 -30.00 30.00 	 % dT =  997.00
7635.00  	 255.00	-13496 -404880.00 -60.00 -30.00 	 % dT =  1003.00
7636.00  	 255.00	-13498 -404940.00 -60.00 0.00 	 % dT =  997.00
7637.00  	 255.00	-13499 -404970.00 -30.00 30.00 	 % dT =  1001.00
7638.00  	 255.00	-13501 -405030.00 -60.00 -30.00 	 % dT =  1002.00
7639.00  	 255.00	-13503 -405090.00 -60.00 0.00 	 % dT =  1000.00
7640.00  	 255.00	-13505 -405150.00 -60.00 0.00 	 % dT =  997.00
7641.00  	 255.00	-13506 -405180.00 -30.00 30.00 	 % dT =  1002.00
7642.00  	 255.00	-13508 -405240.00 -60.00 -30.00 	 % dT =  998.00
7643.00  	 255.00	-13510 -405300.00 -60.00 0.00 	 % dT =  1003.00
7644.00  	 255.00	-13511 -405330.00 -30.00 30.00 	 % dT =  997.00
7645.00  	 255.00	-13513 -405390.00 -60.00 -30.00 	 % dT =  1000.00
7646.00  	 255.00	-13515 -405450.00 -60.00 0.00 	 % dT =  1000.00
7647.00  	 255.00	-13517 -405510.00 -60.00 0.00 	 % dT =  1000.00
7648.00  	 255.00	-13518 -405540.00 -30.00 30.00 	 % dT =  1000.00
7649.00  	 255.00	-13520 -405600.00 -60.00 -30.00 	 % dT =  1000.00
7650.00  	 255.00	-13522 -405660.00 -60.00 0.00 	 % dT =  1000.00
7651.00  	 255.00	-13523 -405690.00 -30.00 30.00 	 % dT =  1000.00
7652.00  	 255.00	-13525 -405750.00 -60.00 -30.00 	 % dT =  1000.00
7653.00  	 255.00	-13527 -405810.00 -60.00 0.00 	 % dT =  1000.00
7654.00  	 255.00	-13528 -405840.00 -30.00 30.00 	 % dT =  1000.00
7655.00  	 255.00	-13530 -405900.00 -60.00 -30.00 	 % dT =  1000.00
7656.00  	 255.00	-13532 -405960.00 -60.00 0.00 	 % dT =  1000.00
7657.00  	 255.00	-13533 -405990.00 -30.00 30.00 	 % dT =  1000.00
7658.00  	 255.00	-13535 -406050.00 -60.00 -30.00 	 % dT =  1000.00
7659.00  	 255.00	-13537 -406110.00 -60.00 0.00 	 % dT =  1000.00
7660.00  	 255.00	-13538 -406140.00 -30.00 30.00 	 % dT =  1000.00
7661.00  	 255.00	-13540 -406200.00 -60.00 -30.00 	 % dT =  1000.00
7662.00  	 255.00	-13542 -406260.00 -60.00 0.00 	 % dT =  1000.00
7663.00  	 255.00	-13543 -406290.00 -30.00 30.00 	 % dT =  1000.00
7664.00  	 255.00	-13545 -406350.00 -60.00 -30.00 	 % dT =  1000.00
7665.00  	 255.00	-13547 -406410.00 -60.00 0.00 	 % dT =  1000.00
7666.00  	 255.00	-13549 -406470.00 -60.00 0.00 	 % dT =  1000.00
7667.00  	 255.00	-13550 -406500.00 -30.00 30.00 	 % dT =  1000.00
7668.00  	 255.00	-13552 -406560.00 -60.00 -30.00 	 % dT =  1000.00
7669.00  	 255.00	-13554 -406620.00 -60.00 0.00 	 % dT =  1000.00
7670.00  	 255.00	-13555 -406650.00 -30.00 30.00 	 % dT =  1000.00
7671.00  	 255.00	-13557 -406710.00 -60.00 -30.00 	 % dT =  1000.00
7672.00  	 255.00	-13558 -406740.00 -30.00 30.00 	 % dT =  1000.00
7673.00  	 255.00	-13561 -406830.00 -90.00 -60.00 	 % dT =  1003.00
7674.00  	 255.00	-13562 -406860.00 -30.00 60.00 	 % dT =  1000.00
7675.00  	 255.00	-13564 -406920.00 -60.00 -30.00 	 % dT =  1000.00
7676.00  	 255.00	-13566 -406980.00 -60.00 0.00 	 % dT =  997.00
7677.00  	 255.00	-13567 -407010.00 -30.00 30.00 	 % dT =  1002.00
7678.00  	 255.00	-13569 -407070.00 -60.00 -30.00 	 % dT =  1001.00
7679.00  	 255.00	-13570 -407100.00 -30.00 30.00 	 % dT =  997.00
7680.00  	 255.00	-13572 -407160.00 -60.00 -30.00 	 % dT =  1003.00
7681.00  	 255.00	-13574 -407220.00 -60.00 0.00 	 % dT =  1000.00
7682.00  	 255.00	-13575 -407250.00 -30.00 30.00 	 % dT =  997.00
7683.00  	 255.00	-13577 -407310.00 -60.00 -30.00 	 % dT =  1000.00
7684.00  	 255.00	-13578 -407340.00 -30.00 30.00 	 % dT =  1000.00
7685.00  	 255.00	-13581 -407430.00 -90.00 -60.00 	 % dT =  1000.00
7686.00  	 255.00	-13582 -407460.00 -30.00 60.00 	 % dT =  1000.00
7687.00  	 255.00	-13584 -407520.00 -60.00 -30.00 	 % dT =  1003.00
7688.00  	 255.00	-13585 -407550.00 -30.00 30.00 	 % dT =  997.00
7689.00  	 255.00	-13587 -407610.00 -60.00 -30.00 	 % dT =  1001.00
7690.00  	 255.00	-13589 -407670.00 -60.00 0.00 	 % dT =  1002.00
7691.00  	 255.00	-13590 -407700.00 -30.00 30.00 	 % dT =  1000.00
7692.00  	 255.00	-13593 -407790.00 -90.00 -60.00 	 % dT =  997.00
7693.00  	 255.00	-13594 -407820.00 -30.00 60.00 	 % dT =  1003.00
7694.00  	 255.00	-13596 -407880.00 -60.00 -30.00 	 % dT =  997.00
7695.00  	 255.00	-13597 -407910.00 -30.00 30.00 	 % dT =  1003.00
7696.00  	 255.00	-13599 -407970.00 -60.00 -30.00 	 % dT =  1000.00
7697.00  	 255.00	-13601 -408030.00 -60.00 0.00 	 % dT =  997.00
7698.00  	 255.00	-13602 -408060.00 -30.00 30.00 	 % dT =  1000.00
7699.00  	 255.00	-13604 -408120.00 -60.00 -30.00 	 % dT =  1003.00
7700.00  	 255.00	-13606 -408180.00 -60.00 0.00 	 % dT =  1000.00
7701.00  	 255.00	-13607 -408210.00 -30.00 30.00 	 % dT =  1000.00
7702.00  	 255.00	-13609 -408270.00 -60.00 -30.00 	 % dT =  997.00
7703.00  	 255.00	-13611 -408330.00 -60.00 0.00 	 % dT =  1003.00
7704.00  	 255.00	-13612 -408360.00 -30.00 30.00 	 % dT =  997.00
7705.00  	 255.00	-13614 -408420.00 -60.00 -30.00 	 % dT =  1000.00
7706.00  	 255.00	-13616 -408480.00 -60.00 0.00 	 % dT =  1000.00
7707.00  	 255.00	-13617 -408510.00 -30.00 30.00 	 % dT =  1003.00
7708.00  	 255.00	-13619 -408570.00 -60.00 -30.00 	 % dT =  997.00
7709.00  	 255.00	-13621 -408630.00 -60.00 0.00 	 % dT =  1000.00
7710.00  	 255.00	-13622 -408660.00 -30.00 30.00 	 % dT =  1003.00
7711.00  	 255.00	-13624 -408720.00 -60.00 -30.00 	 % dT =  1000.00
7712.00  	 255.00	-13626 -408780.00 -60.00 0.00 	 % dT =  1000.00
7713.00  	 255.00	-13627 -408810.00 -30.00 30.00 	 % dT =  1000.00
7714.00  	 255.00	-13629 -408870.00 -60.00 -30.00 	 % dT =  1000.00
7715.00  	 255.00	-13630 -408900.00 -30.00 30.00 	 % dT =  997.00
7716.00  	 255.00	-13632 -408960.00 -60.00 -30.00 	 % dT =  1003.00
7717.00  	 255.00	-13634 -409020.00 -60.00 0.00 	 % dT =  1000.00
7718.00  	 255.00	-13636 -409080.00 -60.00 0.00 	 % dT =  1000.00
7719.00  	 255.00	-13637 -409110.00 -30.00 30.00 	 % dT =  997.00
7720.00  	 255.00	-13639 -409170.00 -60.00 -30.00 	 % dT =  1003.00
7721.00  	 255.00	-13641 -409230.00 -60.00 0.00 	 % dT =  1000.00
7722.00  	 255.00	-13642 -409260.00 -30.00 30.00 	 % dT =  1000.00
7723.00  	 255.00	-13644 -409320.00 -60.00 -30.00 	 % dT =  1000.00
7724.00  	 255.00	-13646 -409380.00 -60.00 0.00 	 % dT =  1000.00
7725.00  	 255.00	-13647 -409410.00 -30.00 30.00 	 % dT =  1000.00
7726.00  	 255.00	-13649 -409470.00 -60.00 -30.00 	 % dT =  1000.00
7727.00  	 255.00	-13650 -409500.00 -30.00 30.00 	 % dT =  1000.00
7728.00  	 255.00	-13653 -409590.00 -90.00 -60.00 	 % dT =  997.00
7729.00  	 255.00	-13654 -409620.00 -30.00 60.00 	 % dT =  1003.00
7730.00  	 255.00	-13656 -409680.00 -60.00 -30.00 	 % dT =  1000.00
7731.00  	 255.00	-13657 -409710.00 -30.00 30.00 	 % dT =  997.00
7732.00  	 255.00	-13659 -409770.00 -60.00 -30.00 	 % dT =  1000.00
7733.00  	 255.00	-13661 -409830.00 -60.00 0.00 	 % dT =  1000.00
7734.00  	 255.00	-13662 -409860.00 -30.00 30.00 	 % dT =  1003.00
7735.00  	 255.00	-13664 -409920.00 -60.00 -30.00 	 % dT =  1000.00
7736.00  	 255.00	-13666 -409980.00 -60.00 0.00 	 % dT =  997.00
7737.00  	 255.00	-13667 -410010.00 -30.00 30.00 	 % dT =  1002.00
7738.00  	 255.00	-13669 -410070.00 -60.00 -30.00 	 % dT =  1001.00
7739.00  	 255.00	-13671 -410130.00 -60.00 0.00 	 % dT =  997.00
7740.00  	 255.00	-13672 -410160.00 -30.00 30.00 	 % dT =  1000.00
7741.00  	 255.00	-13674 -410220.00 -60.00 -30.00 	 % dT =  1003.00
7742.00  	 255.00	-13676 -410280.00 -60.00 0.00 	 % dT =  997.00
7743.00  	 255.00	-13677 -410310.00 -30.00 30.00 	 % dT =  1003.00
7744.00  	 255.00	-13679 -410370.00 -60.00 -30.00 	 % dT =  1000.00
7745.00  	 255.00	-13681 -410430.00 -60.00 0.00 	 % dT =  1000.00
7746.00  	 255.00	-13682 -410460.00 -30.00 30.00 	 % dT =  1000.00
7747.00  	 255.00	-13684 -410520.00 -60.00 -30.00 	 % dT =  997.00
7748.00  	 255.00	-13686 -410580.00 -60.00 0.00 	 % dT =  1000.00
7749.00  	 255.00	-13687 -410610.00 -30.00 30.00 	 % dT =  1003.00
7750.00  	 255.00	-13689 -410670.00 -60.00 -30.00 	 % dT =  1000.00
7751.00  	 255.00	-13690 -410700.00 -30.00 30.00 	 % dT =  1000.00
7752.00  	 255.00	-13692 -410760.00 -60.00 -30.00 	 % dT =  1000.00
7753.00  	 255.00	-13694 -410820.00 -60.00 0.00 	 % dT =  997.00
7754.00  	 255.00	-13695 -410850.00 -30.00 30.00 	 % dT =  1000.00
7755.00  	 255.00	-13697 -410910.00 -60.00 -30.00 	 % dT =  1003.00
7756.00  	 255.00	-13699 -410970.00 -60.00 0.00 	 % dT =  997.00
7757.00  	 255.00	-13701 -411030.00 -60.00 0.00 	 % dT =  1001.00
7758.00  	 255.00	-13702 -411060.00 -30.00 30.00 	 % dT =  1002.00
7759.00  	 255.00	-13704 -411120.00 -60.00 -30.00 	 % dT =  1000.00
7760.00  	 255.00	-13705 -411150.00 -30.00 30.00 	 % dT =  1000.00
7761.00  	 255.00	-13707 -411210.00 -60.00 -30.00 	 % dT =  1000.00
7762.00  	 255.00	-13709 -411270.00 -60.00 0.00 	 % dT =  1000.00
7763.00  	 255.00	-13710 -411300.00 -30.00 30.00 	 % dT =  997.00
7764.00  	 255.00	-13713 -411390.00 -90.00 -60.00 	 % dT =  1000.00
7765.00  	 255.00	-13714 -411420.00 -30.00 60.00 	 % dT =  1003.00
7766.00  	 255.00	-13715 -411450.00 -30.00 0.00 	 % dT =  997.00
7767.00  	 255.00	-13717 -411510.00 -60.00 -30.00 	 % dT =  1000.00
7768.00  	 255.00	-13719 -411570.00 -60.00 0.00 	 % dT =  1000.00
7769.00  	 255.00	-13721 -411630.00 -60.00 0.00 	 % dT =  1003.00
7770.00  	 255.00	-13722 -411660.00 -30.00 30.00 	 % dT =  1000.00
7771.00  	 255.00	-13724 -411720.00 -60.00 -30.00 	 % dT =  997.00
7772.00  	 255.00	-13725 -411750.00 -30.00 30.00 	 % dT =  1003.00
7773.00  	 255.00	-13727 -411810.00 -60.00 -30.00 	 % dT =  999.00
7774.00  	 255.00	-13729 -411870.00 -60.00 0.00 	 % dT =  1001.00
7775.00  	 255.00	-13730 -411900.00 -30.00 30.00 	 % dT =  997.00
7776.00  	 255.00	-13732 -411960.00 -60.00 -30.00 	 % dT =  1003.00
7777.00  	 255.00	-13734 -412020.00 -60.00 0.00 	 % dT =  997.00
7778.00  	 255.00	-13735 -412050.00 -30.00 30.00 	 % dT =  1000.00
7779.00  	 255.00	-13737 -412110.00 -60.00 -30.00 	 % dT =  1000.00
7780.00  	 255.00	-13738 -412140.00 -30.00 30.00 	 % dT =  1003.00
7781.00  	 255.00	-13740 -412200.00 -60.00 -30.00 	 % dT =  1000.00
7782.00  	 255.00	-13742 -412260.00 -60.00 0.00 	 % dT =  997.00
7783.00  	 255.00	-13744 -412320.00 -60.00 0.00 	 % dT =  1002.00
7784.00  	 255.00	-13745 -412350.00 -30.00 30.00 	 % dT =  1000.00
7785.00  	 255.00	-13747 -412410.00 -60.00 -30.00 	 % dT =  998.00
7786.00  	 255.00	-13749 -412470.00 -60.00 0.00 	 % dT =  1003.00
7787.00  	 255.00	-13750 -412500.00 -30.00 30.00 	 % dT =  1000.00
7788.00  	 255.00	-13752 -412560.00 -60.00 -30.00 	 % dT =  1000.00
7789.00  	 255.00	-13753 -412590.00 -30.00 30.00 	 % dT =  1000.00
7790.00  	 255.00	-13755 -412650.00 -60.00 -30.00 	 % dT =  1000.00
7791.00  	 255.00	-13757 -412710.00 -60.00 0.00 	 % dT =  997.00
7792.00  	 255.00	-13758 -412740.00 -30.00 30.00 	 % dT =  1002.00
7793.00  	 255.00	-13761 -412830.00 -90.00 -60.00 	 % dT =  998.00
7794.00  	 255.00	-13762 -412860.00 -30.00 60.00 	 % dT =  1003.00
7795.00  	 255.00	-13763 -412890.00 -30.00 0.00 	 % dT =  997.00
7796.00  	 255.00	-13765 -412950.00 -60.00 -30.00 	 % dT =  1003.00
7797.00  	 255.00	-13767 -413010.00 -60.00 0.00 	 % dT =  997.00
7798.00  	 255.00	-13768 -413040.00 -30.00 30.00 	 % dT =  1000.00
7799.00  	 255.00	-13770 -413100.00 -60.00 -30.00 	 % dT =  1000.00
7800.00  	 255.00	-13772 -413160.00 -60.00 0.00 	 % dT =  1000.00
7801.00  	 255.00	-13773 -413190.00 -30.00 30.00 	 % dT =  1000.00
7802.00  	 255.00	-13775 -413250.00 -60.00 -30.00 	 % dT =  1000.00
7803.00  	 255.00	-13777 -413310.00 -60.00 0.00 	 % dT =  1000.00
7804.00  	 255.00	-13778 -413340.00 -30.00 30.00 	 % dT =  1000.00
7805.00  	 255.00	-13780 -413400.00 -60.00 -30.00 	 % dT =  1000.00
7806.00  	 255.00	-13782 -413460.00 -60.00 0.00 	 % dT =  1000.00
7807.00  	 255.00	-13783 -413490.00 -30.00 30.00 	 % dT =  1000.00
7808.00  	 255.00	-13785 -413550.00 -60.00 -30.00 	 % dT =  1000.00
7809.00  	 255.00	-13786 -413580.00 -30.00 30.00 	 % dT =  1000.00
7810.00  	 255.00	-13788 -413640.00 -60.00 -30.00 	 % dT =  1000.00
7811.00  	 255.00	-13790 -413700.00 -60.00 0.00 	 % dT =  1003.00
7812.00  	 255.00	-13791 -413730.00 -30.00 30.00 	 % dT =  997.00
7813.00  	 255.00	-13793 -413790.00 -60.00 -30.00 	 % dT =  1003.00
7814.00  	 255.00	-13794 -413820.00 -30.00 30.00 	 % dT =  997.00
7815.00  	 255.00	-13797 -413910.00 -90.00 -60.00 	 % dT =  1003.00
7816.00  	 255.00	-13798 -413940.00 -30.00 60.00 	 % dT =  1000.00
7817.00  	 255.00	-13800 -414000.00 -60.00 -30.00 	 % dT =  997.00
7818.00  	 255.00	-13801 -414030.00 -30.00 30.00 	 % dT =  1003.00
7819.00  	 255.00	-13803 -414090.00 -60.00 -30.00 	 % dT =  997.00
7820.00  	 255.00	-13805 -414150.00 -60.00 0.00 	 % dT =  1000.00
7821.00  	 255.00	-13806 -414180.00 -30.00 30.00 	 % dT =  1003.00
7822.00  	 255.00	-13808 -414240.00 -60.00 -30.00 	 % dT =  1000.00
7823.00  	 255.00	-13810 -414300.00 -60.00 0.00 	 % dT =  997.00
7824.00  	 255.00	-13811 -414330.00 -30.00 30.00 	 % dT =  1003.00
7825.00  	 255.00	-13813 -414390.00 -60.00 -30.00 	 % dT =  997.00
